Time (PDT),Temp.,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions,Date
8:56,54.0 ,48.0 ,0.8,29.91 ,10.0 ,ESE,3.5 ,Mostly Cloudy,4/5/2015
9:27,55.4 ,46.4 ,0.72,29.91 ,10.0 ,South,6.9 ,Light Rain,4/5/2015
10:37,53.6 ,51.8 ,0.94,29.93 ,10.0 ,WNW,10.4 ,Light Rain,4/5/2015
11:10,53.6 ,51.8 ,0.94,29.93 ,9.0 ,West,9.2 ,Light Rain,4/5/2015
12:56,53.1 ,51.1 ,0.93,29.94 ,10.0 ,West,10.4 ,Overcast,4/5/2015
13:15,53.6 ,50.0 ,0.88,29.94 ,10.0 ,WSW,11.5 ,Mostly Cloudy,4/5/2015
14:56,59.0 ,43.0 ,0.55,29.93 ,10.0 ,West,18.4 ,Mostly Cloudy,4/5/2015
15:56,57.0 ,43.0 ,0.59,29.93 ,10.0 ,West,11.5 ,Mostly Cloudy,4/5/2015
16:56,57.0 ,43.0 ,0.59,29.92 ,10.0 ,WSW,15.0 ,Mostly Cloudy,4/5/2015
17:56,57.0 ,42.1 ,0.57,29.92 ,10.0 ,West,16.1 ,Scattered Clouds,4/5/2015
18:56,55.0 ,41.0 ,0.59,29.92 ,10.0 ,West,10.4 ,Scattered Clouds,4/5/2015
19:56,53.1 ,42.1 ,0.66,29.92 ,10.0 ,West,8.1 ,Scattered Clouds,4/5/2015
20:56,52.0 ,43.0 ,0.71,29.94 ,10.0 ,SSW,4.6 ,Scattered Clouds,4/5/2015
21:56,50.0 ,44.1 ,0.8,29.95 ,10.0 ,SSW,5.8 ,Partly Cloudy,4/5/2015
22:56,50.0 ,44.1 ,0.8,29.95 ,10.0 ,SSW,4.6 ,Mostly Cloudy,4/5/2015
23:56,50.0 ,45.0 ,0.83,29.96 ,10.0 ,SW,3.5 ,Mostly Cloudy,4/5/2015
0:56,48.0 ,44.1 ,0.86,29.96 ,10.0 ,SW,4.6 ,Mostly Cloudy,4/6/2015
1:56,48.0 ,44.1 ,0.86,29.96 ,10.0 ,West,5.8 ,Mostly Cloudy,4/6/2015
2:56,48.0 ,44.1 ,0.86,29.95 ,10.0 ,Calm,Calm,Partly Cloudy,4/6/2015
3:56,48.0 ,45.0 ,0.89,29.95 ,10.0 ,South,4.6 ,Partly Cloudy,4/6/2015
4:56,48.0 ,45.0 ,0.89,29.95 ,10.0 ,Calm,Calm,Partly Cloudy,4/6/2015
5:56,48.0 ,45.0 ,0.89,29.95 ,10.0 ,Calm,Calm,Scattered Clouds,4/6/2015
6:56,46.0 ,45.0 ,0.96,29.96 ,10.0 ,SSE,4.6 ,Partly Cloudy,4/6/2015
7:56,48.9 ,45.0 ,0.86,29.97 ,10.0 ,SE,4.6 ,Partly Cloudy,4/6/2015
8:56,54.0 ,45.0 ,0.72,29.97 ,10.0 ,ESE,5.8 ,Scattered Clouds,4/6/2015
9:56,55.0 ,46.9 ,0.74,29.98 ,10.0 ,East,11.5 ,Mostly Cloudy,4/6/2015
10:56,57.9 ,44.1 ,0.6,29.98 ,10.0 ,ESE,9.2 ,Mostly Cloudy,4/6/2015
11:56,60.1 ,39.9 ,0.47,29.97 ,10.0 ,SSW,8.1 ,Mostly Cloudy,4/6/2015
12:56,62.1 ,39.0 ,0.43,29.96 ,10.0 ,WSW,11.5 ,Mostly Cloudy,4/6/2015
13:56,62.1 ,39.0 ,0.43,29.96 ,10.0 ,SW,17.3 ,Mostly Cloudy,4/6/2015
14:56,62.1 ,39.9 ,0.44,29.94 ,10.0 ,SW,17.3 ,Mostly Cloudy,4/6/2015
15:56,61.0 ,39.9 ,0.46,29.93 ,10.0 ,South,17.3 ,Overcast,4/6/2015
16:56,60.1 ,41.0 ,0.49,29.91 ,10.0 ,South,16.1 ,Overcast,4/6/2015
17:56,60.1 ,43.0 ,0.53,29.90 ,10.0 ,South,21.9 ,Overcast,4/6/2015
18:56,57.9 ,44.1 ,0.6,29.89 ,10.0 ,South,17.3 ,Overcast,4/6/2015
19:56,57.0 ,45.0 ,0.64,29.88 ,10.0 ,SSE,16.1 ,Mostly Cloudy,4/6/2015
20:56,57.0 ,44.1 ,0.62,29.88 ,10.0 ,SE,10.4 ,Mostly Cloudy,4/6/2015
21:56,55.9 ,45.0 ,0.67,29.86 ,10.0 ,ESE,12.7 ,Mostly Cloudy,4/6/2015
22:56,55.9 ,45.0 ,0.67,29.86 ,10.0 ,SE,13.8 ,Mostly Cloudy,4/6/2015
23:56,57.0 ,45.0 ,0.64,29.84 ,10.0 ,South,20.7 ,Mostly Cloudy,4/6/2015
0:56,57.0 ,45.0 ,0.64,29.83 ,10.0 ,SE,16.1 ,Mostly Cloudy,4/7/2015
1:56,55.9 ,48.9 ,0.77,29.80 ,9.0 ,SSE,19.6 ,Light Rain,4/7/2015
2:56,54.0 ,52.0 ,0.93,29.78 ,6.0 ,SE,15.0 ,Rain,4/7/2015
3:56,53.1 ,52.0 ,0.96,29.78 ,5.0 ,South,20.7 ,Light Rain,4/7/2015
4:56,52.0 ,52.0 ,1,29.77 ,6.0 ,ESE,17.3 ,Light Rain,4/7/2015
5:56,52.0 ,51.8 ,0.99,29.78 ,5.0 ,NW,9.2 ,Rain,4/7/2015
6:56,52.0 ,51.8 ,0.99,29.81 ,10.0 ,WNW,4.6 ,Light Rain,4/7/2015
7:56,51.1 ,51.1 ,1,29.83 ,10.0 ,WSW,8.1 ,Mostly Cloudy,4/7/2015
8:56,54.0 ,53.1 ,0.97,29.86 ,10.0 ,West,9.2 ,Light Rain,4/7/2015
9:56,55.0 ,50.0 ,0.83,29.88 ,10.0 ,West,10.4 ,Mostly Cloudy,4/7/2015
10:56,57.9 ,44.1 ,0.6,29.89 ,10.0 ,WSW,9.2 ,Scattered Clouds,4/7/2015
11:56,60.1 ,41.0 ,0.49,29.91 ,10.0 ,WSW,18.4 ,Scattered Clouds,4/7/2015
12:56,59.0 ,41.0 ,0.51,29.92 ,10.0 ,WSW,23.0 ,Mostly Cloudy,4/7/2015
13:56,60.1 ,44.1 ,0.55,29.93 ,10.0 ,SSW,18.4 ,Mostly Cloudy,4/7/2015
14:56,57.9 ,45.0 ,0.62,29.94 ,10.0 ,SSW,17.3 ,Mostly Cloudy,4/7/2015
15:56,60.1 ,44.1 ,0.55,29.93 ,10.0 ,SW,19.6 ,Mostly Cloudy,4/7/2015
16:56,57.9 ,44.1 ,0.6,29.94 ,10.0 ,West,27.6 ,Mostly Cloudy,4/7/2015
17:56,57.0 ,43.0 ,0.59,29.96 ,10.0 ,West,13.8 ,Scattered Clouds,4/7/2015
18:56,55.0 ,44.1 ,0.67,29.98 ,10.0 ,West,16.1 ,Mostly Cloudy,4/7/2015
19:56,54.0 ,46.9 ,0.77,29.99 ,10.0 ,WSW,8.1 ,Scattered Clouds,4/7/2015
20:56,53.1 ,46.9 ,0.8,30.01 ,10.0 ,WSW,9.2 ,Partly Cloudy,4/7/2015
21:56,54.0 ,45.0 ,0.72,30.04 ,10.0 ,WSW,8.1 ,Mostly Cloudy,4/7/2015
22:15,53.6 ,46.4 ,0.77,30.04 ,10.0 ,WSW,8.1 ,Mostly Cloudy,4/7/2015
23:56,53.1 ,48.0 ,0.83,30.06 ,10.0 ,West,8.1 ,Mostly Cloudy,4/7/2015
0:56,52.0 ,46.9 ,0.83,30.07 ,10.0 ,SW,6.9 ,Mostly Cloudy,4/8/2015
1:56,52.0 ,48.9 ,0.89,30.08 ,10.0 ,SW,8.1 ,Mostly Cloudy,4/8/2015
2:56,51.1 ,51.1 ,1,30.09 ,10.0 ,West,4.6 ,Light Rain,4/8/2015
3:56,51.1 ,50.0 ,0.96,30.09 ,10.0 ,WSW,6.9 ,Overcast,4/8/2015
4:56,50.0 ,50.0 ,1,30.10 ,10.0 ,WSW,5.8 ,Scattered Clouds,4/8/2015
5:56,51.1 ,50.0 ,0.96,30.12 ,10.0 ,Calm,Calm,Scattered Clouds,4/8/2015
6:56,51.1 ,48.9 ,0.92,30.14 ,10.0 ,Calm,Calm,Mostly Cloudy,4/8/2015
7:56,53.1 ,48.9 ,0.86,30.16 ,10.0 ,Calm,Calm,Partly Cloudy,4/8/2015
8:56,55.0 ,51.1 ,0.86,30.17 ,10.0 ,NW,4.6 ,Partly Cloudy,4/8/2015
9:56,55.0 ,53.1 ,0.93,30.18 ,10.0 ,NNE,8.1 ,Mostly Cloudy,4/8/2015
10:56,57.9 ,51.1 ,0.78,30.19 ,10.0 ,NNE,5.8 ,Mostly Cloudy,4/8/2015
11:56,57.9 ,46.9 ,0.67,30.19 ,10.0 ,ENE,3.5 ,Scattered Clouds,4/8/2015
12:56,59.0 ,46.0 ,0.62,30.18 ,10.0 ,NNE,5.8 ,Partly Cloudy,4/8/2015
13:56,62.1 ,46.9 ,0.58,30.17 ,10.0 ,NNE,8.1 ,Partly Cloudy,4/8/2015
14:56,61.0 ,45.0 ,0.56,30.15 ,10.0 ,North,8.1 ,Scattered Clouds,4/8/2015
15:56,62.1 ,46.9 ,0.58,30.14 ,10.0 ,WNW,12.7 ,Partly Cloudy,4/8/2015
16:56,61.0 ,46.0 ,0.58,30.14 ,10.0 ,WNW,15.0 ,Partly Cloudy,4/8/2015
17:56,60.1 ,44.1 ,0.55,30.12 ,10.0 ,West,15.0 ,Partly Cloudy,4/8/2015
18:56,57.0 ,44.1 ,0.62,30.12 ,10.0 ,West,17.3 ,Scattered Clouds,4/8/2015
19:56,55.0 ,50.0 ,0.83,30.12 ,10.0 ,West,17.3 ,Scattered Clouds,4/8/2015
20:56,54.0 ,52.0 ,0.93,30.12 ,10.0 ,West,15.0 ,Partly Cloudy,4/8/2015
21:56,54.0 ,51.1 ,0.9,30.12 ,10.0 ,West,12.7 ,Clear,4/8/2015
22:56,53.1 ,48.9 ,0.86,30.11 ,10.0 ,West,6.9 ,Clear,4/8/2015
23:56,52.0 ,50.0 ,0.93,30.10 ,10.0 ,WNW,5.8 ,Clear,4/8/2015
0:56,53.1 ,48.9 ,0.86,30.09 ,10.0 ,Calm,Calm,Clear,4/9/2015
1:56,51.8 ,48.2 ,0.88,30.09 ,10.0 ,Calm,Calm,Scattered Clouds,4/9/2015
2:56,50.0 ,46.9 ,0.89,30.08 ,10.0 ,West,3.5 ,Partly Cloudy,4/9/2015
3:56,50.0 ,48.9 ,0.96,30.07 ,10.0 ,West,3.5 ,Partly Cloudy,4/9/2015
4:56,50.0 ,48.0 ,0.93,30.06 ,10.0 ,Calm,Calm,Clear,4/9/2015
5:56,48.9 ,48.0 ,0.97,30.06 ,10.0 ,West,4.6 ,Partly Cloudy,4/9/2015
6:56,48.9 ,48.0 ,0.97,30.05 ,10.0 ,Calm,Calm,Mostly Cloudy,4/9/2015
7:56,52.0 ,51.1 ,0.97,30.06 ,10.0 ,Calm,Calm,Mostly Cloudy,4/9/2015
8:56,54.0 ,52.0 ,0.93,30.05 ,10.0 ,ESE,3.5 ,Mostly Cloudy,4/9/2015
9:56,55.9 ,53.1 ,0.9,30.06 ,10.0 ,East,4.6 ,Mostly Cloudy,4/9/2015
10:56,57.0 ,50.0 ,0.77,30.05 ,10.0 ,ENE,3.5 ,Mostly Cloudy,4/9/2015
11:56,59.0 ,46.9 ,0.64,30.04 ,10.0 ,ENE,3.5 ,Mostly Cloudy,4/9/2015
12:56,62.1 ,42.1 ,0.48,30.02 ,10.0 ,Calm,Calm,Clear,4/9/2015
13:56,62.6 ,46.4 ,0.55,30.00 ,10.0 ,North,3.5 ,Mostly Cloudy,4/9/2015
14:56,64.0 ,46.0 ,0.52,29.98 ,10.0 ,NE,4.6 ,Mostly Cloudy,4/9/2015
15:56,66.0 ,46.0 ,0.48,29.97 ,10.0 ,WNW,12.7 ,Mostly Cloudy,4/9/2015
16:56,62.1 ,45.0 ,0.53,29.97 ,10.0 ,West,19.6 ,Mostly Cloudy,4/9/2015
17:56,61.0 ,45.0 ,0.56,29.97 ,10.0 ,West,18.4 ,Mostly Cloudy,4/9/2015
18:56,60.1 ,44.1 ,0.55,29.96 ,10.0 ,West,16.1 ,Scattered Clouds,4/9/2015
19:56,57.0 ,46.0 ,0.67,29.96 ,10.0 ,West,15.0 ,Scattered Clouds,4/9/2015
20:56,57.0 ,46.0 ,0.67,29.98 ,10.0 ,West,17.3 ,Partly Cloudy,4/9/2015
21:56,55.9 ,46.0 ,0.69,29.99 ,10.0 ,West,15.0 ,Partly Cloudy,4/9/2015
22:56,55.0 ,48.0 ,0.77,29.99 ,10.0 ,West,11.5 ,Partly Cloudy,4/9/2015
23:56,54.0 ,51.1 ,0.9,29.99 ,10.0 ,West,6.9 ,Clear,4/9/2015
0:56,53.1 ,48.9 ,0.86,30.00 ,10.0 ,West,5.8 ,Partly Cloudy,4/10/2015
1:56,51.8 ,51.8 ,1,30.00 ,10.0 ,West,4.6 ,Scattered Clouds,4/10/2015
2:56,52.0 ,52.0 ,1,30.00 ,10.0 ,West,8.1 ,Partly Cloudy,4/10/2015
3:56,51.1 ,50.0 ,0.96,29.99 ,10.0 ,West,8.1 ,Partly Cloudy,4/10/2015
4:56,51.1 ,50.0 ,0.96,29.99 ,10.0 ,West,5.8 ,Partly Cloudy,4/10/2015
5:56,51.1 ,50.0 ,0.96,30.00 ,10.0 ,Calm,Calm,Partly Cloudy,4/10/2015
6:56,50.0 ,43.0 ,0.77,30.01 ,10.0 ,SSW,3.5 ,Partly Cloudy,4/10/2015
7:56,53.1 ,45.0 ,0.74,30.03 ,10.0 ,Calm,Calm,Partly Cloudy,4/10/2015
8:56,57.0 ,48.9 ,0.74,30.04 ,10.0 ,NW,4.6 ,Partly Cloudy,4/10/2015
9:56,60.1 ,46.9 ,0.62,30.05 ,10.0 ,North,3.5 ,Partly Cloudy,4/10/2015
10:56,59.0 ,48.2 ,0.67,30.06 ,10.0 ,NE,5.8 ,Partly Cloudy,4/10/2015
11:56,62.1 ,48.9 ,0.62,30.06 ,10.0 ,NE,4.6 ,Partly Cloudy,4/10/2015
12:56,64.9 ,46.0 ,0.5,30.05 ,10.0 ,WNW,15.0 ,Partly Cloudy,4/10/2015
13:56,64.0 ,46.9 ,0.54,30.05 ,10.0 ,WNW,17.3 ,Partly Cloudy,4/10/2015
14:56,64.0 ,45.0 ,0.5,30.04 ,10.0 ,West,18.4 ,Scattered Clouds,4/10/2015
15:56,63.0 ,43.0 ,0.48,30.03 ,10.0 ,WNW,17.3 ,Scattered Clouds,4/10/2015
16:56,63.0 ,41.0 ,0.45,30.02 ,10.0 ,West,17.3 ,Scattered Clouds,4/10/2015
17:56,61.0 ,41.0 ,0.48,30.02 ,10.0 ,West,21.9 ,Scattered Clouds,4/10/2015
18:56,59.0 ,41.0 ,0.51,30.03 ,10.0 ,West,18.4 ,Scattered Clouds,4/10/2015
19:56,57.0 ,45.0 ,0.64,30.03 ,10.0 ,West,13.8 ,Partly Cloudy,4/10/2015
20:56,55.9 ,44.1 ,0.64,30.04 ,10.0 ,West,15.0 ,Partly Cloudy,4/10/2015
21:56,55.0 ,52.0 ,0.89,30.06 ,10.0 ,West,15.0 ,Partly Cloudy,4/10/2015
22:56,54.0 ,51.1 ,0.9,30.07 ,10.0 ,West,6.9 ,Partly Cloudy,4/10/2015
23:56,54.0 ,51.1 ,0.9,30.06 ,10.0 ,West,10.4 ,Partly Cloudy,4/10/2015
0:56,53.1 ,51.1 ,0.93,30.06 ,10.0 ,WNW,6.9 ,Clear,4/11/2015
1:56,54.0 ,48.0 ,0.8,30.06 ,10.0 ,SW,5.8 ,Partly Cloudy,4/11/2015
2:56,53.1 ,48.9 ,0.86,30.06 ,10.0 ,SW,5.8 ,Clear,4/11/2015
3:56,53.1 ,48.9 ,0.86,30.05 ,10.0 ,West,4.6 ,Clear,4/11/2015
4:56,53.1 ,51.1 ,0.93,30.04 ,10.0 ,West,5.8 ,Partly Cloudy,4/11/2015
5:56,53.1 ,52.0 ,0.96,30.04 ,10.0 ,West,3.5 ,Scattered Clouds,4/11/2015
6:56,51.1 ,50.0 ,0.96,30.06 ,10.0 ,Calm,Calm,Mostly Cloudy,4/11/2015
7:56,54.0 ,52.0 ,0.93,30.07 ,10.0 ,Calm,Calm,Mostly Cloudy,4/11/2015
8:56,57.0 ,50.0 ,0.77,30.08 ,10.0 ,East,3.5 ,Scattered Clouds,4/11/2015
9:56,59.0 ,46.9 ,0.64,30.09 ,10.0 ,West,10.4 ,Mostly Cloudy,4/11/2015
10:56,62.1 ,46.9 ,0.58,30.09 ,10.0 ,NW,8.1 ,Mostly Cloudy,4/11/2015
11:56,64.9 ,48.0 ,0.54,30.09 ,10.0 ,WNW,12.7 ,Mostly Cloudy,4/11/2015
12:56,66.9 ,46.9 ,0.49,30.08 ,10.0 ,WNW,18.4 ,Scattered Clouds,4/11/2015
13:56,66.9 ,46.0 ,0.47,30.08 ,10.0 ,West,19.6 ,Scattered Clouds,4/11/2015
14:56,68.0 ,46.0 ,0.45,30.06 ,10.0 ,West,23.0 ,Scattered Clouds,4/11/2015
15:56,66.9 ,46.0 ,0.47,30.04 ,10.0 ,West,23.0 ,Mostly Cloudy,4/11/2015
16:56,64.9 ,46.0 ,0.5,30.03 ,10.0 ,West,26.5 ,Mostly Cloudy,4/11/2015
17:56,63.0 ,51.1 ,0.65,30.02 ,10.0 ,West,28.8 ,Scattered Clouds,4/11/2015
18:56,61.0 ,54.0 ,0.78,30.02 ,10.0 ,West,29.9 ,Scattered Clouds,4/11/2015
19:56,57.9 ,55.9 ,0.93,30.02 ,10.0 ,West,28.8 ,Scattered Clouds,4/11/2015
20:56,57.0 ,55.0 ,0.93,30.03 ,10.0 ,West,19.6 ,Scattered Clouds,4/11/2015
21:56,55.9 ,55.0 ,0.97,30.05 ,10.0 ,West,20.7 ,Partly Cloudy,4/11/2015
22:56,55.9 ,53.1 ,0.9,30.05 ,10.0 ,West,17.3 ,Partly Cloudy,4/11/2015
23:56,55.0 ,52.0 ,0.89,30.05 ,10.0 ,West,18.4 ,Partly Cloudy,4/11/2015
0:56,55.0 ,53.1 ,0.93,30.05 ,10.0 ,West,20.7 ,Partly Cloudy,4/12/2015
1:56,54.0 ,52.0 ,0.93,30.05 ,10.0 ,West,17.3 ,Partly Cloudy,4/12/2015
2:56,53.1 ,53.1 ,1,30.03 ,10.0 ,West,13.8 ,Clear,4/12/2015
3:56,53.1 ,53.1 ,1,30.03 ,9.0 ,West,10.4 ,Clear,4/12/2015
4:56,52.0 ,51.1 ,0.97,30.02 ,10.0 ,Calm,Calm,Clear,4/12/2015
5:56,53.1 ,53.1 ,1,30.03 ,10.0 ,Calm,Calm,Partly Cloudy,4/12/2015
6:56,51.1 ,51.1 ,1,30.04 ,9.0 ,Calm,Calm,Partly Cloudy,4/12/2015
7:56,55.0 ,52.0 ,0.89,30.04 ,10.0 ,Calm,Calm,Partly Cloudy,4/12/2015
8:56,57.9 ,52.0 ,0.81,30.06 ,10.0 ,East,3.5 ,Partly Cloudy,4/12/2015
9:56,60.1 ,53.1 ,0.78,30.06 ,10.0 ,East,5.8 ,Partly Cloudy,4/12/2015
10:56,62.1 ,55.0 ,0.78,30.06 ,10.0 ,NE,4.6 ,Partly Cloudy,4/12/2015
11:56,64.0 ,55.9 ,0.75,30.05 ,10.0 ,NNE,3.5 ,Partly Cloudy,4/12/2015
12:56,68.0 ,55.9 ,0.65,30.03 ,10.0 ,Calm,Calm,Partly Cloudy,4/12/2015
13:56,70.0 ,51.1 ,0.51,30.01 ,10.0 ,ENE,4.6 ,Partly Cloudy,4/12/2015
14:56,73.0 ,54.0 ,0.51,29.99 ,10.0 ,WNW,12.7 ,Partly Cloudy,4/12/2015
15:56,72.0 ,51.1 ,0.48,29.98 ,10.0 ,West,17.3 ,Partly Cloudy,4/12/2015
16:56,70.0 ,48.9 ,0.47,29.97 ,10.0 ,West,18.4 ,Partly Cloudy,4/12/2015
17:56,66.9 ,48.9 ,0.52,29.96 ,10.0 ,WNW,18.4 ,Clear,4/12/2015
18:56,64.0 ,48.0 ,0.56,29.96 ,10.0 ,West,18.4 ,Clear,4/12/2015
19:56,60.8 ,46.4 ,0.59,29.96 ,10.0 ,West,19.6 ,Clear,4/12/2015
20:56,57.9 ,46.9 ,0.67,29.99 ,10.0 ,West,17.3 ,Clear,4/12/2015
21:56,55.9 ,51.1 ,0.84,30.00 ,10.0 ,WNW,13.8 ,Clear,4/12/2015
22:56,55.0 ,52.0 ,0.89,30.02 ,10.0 ,WNW,15.0 ,Partly Cloudy,4/12/2015
23:56,54.0 ,51.1 ,0.9,30.02 ,10.0 ,WNW,12.7 ,Partly Cloudy,4/12/2015
0:56,53.1 ,52.0 ,0.96,30.02 ,10.0 ,WNW,12.7 ,Partly Cloudy,4/13/2015
1:56,53.1 ,50.0 ,0.89,30.02 ,10.0 ,West,9.2 ,Partly Cloudy,4/13/2015
2:56,52.0 ,52.0 ,1,30.02 ,10.0 ,West,12.7 ,Partly Cloudy,4/13/2015
3:56,52.0 ,52.0 ,1,30.02 ,10.0 ,West,17.3 ,Partly Cloudy,4/13/2015
4:56,52.0 ,52.0 ,1,30.02 ,10.0 ,West,17.3 ,Partly Cloudy,4/13/2015
5:56,52.0 ,51.1 ,0.97,30.03 ,10.0 ,West,18.4 ,Scattered Clouds,4/13/2015
6:56,52.0 ,50.0 ,0.93,30.04 ,10.0 ,West,11.5 ,Scattered Clouds,4/13/2015
7:56,53.1 ,51.1 ,0.93,30.06 ,10.0 ,West,11.5 ,Partly Cloudy,4/13/2015
8:56,55.0 ,51.1 ,0.86,30.07 ,10.0 ,West,11.5 ,Partly Cloudy,4/13/2015
9:56,55.9 ,50.0 ,0.8,30.09 ,10.0 ,West,15.0 ,Scattered Clouds,4/13/2015
10:10,55.4 ,51.8 ,0.88,30.10 ,10.0 ,West,19.6 ,Mostly Cloudy,4/13/2015
11:56,57.9 ,48.0 ,0.7,30.13 ,10.0 ,West,17.3 ,Mostly Cloudy,4/13/2015
12:50,60.8 ,48.2 ,0.63,30.12 ,10.0 ,WSW,18.4 ,Scattered Clouds,4/13/2015
13:56,61.0 ,46.9 ,0.6,30.12 ,10.0 ,West,23.0 ,Scattered Clouds,4/13/2015
14:56,62.1 ,46.9 ,0.58,30.12 ,10.0 ,West,18.4 ,Mostly Cloudy,4/13/2015
15:56,61.0 ,46.0 ,0.58,30.12 ,10.0 ,West,26.5 ,Mostly Cloudy,4/13/2015
16:56,60.1 ,46.9 ,0.62,30.11 ,10.0 ,West,18.4 ,Scattered Clouds,4/13/2015
17:56,60.1 ,46.0 ,0.6,30.11 ,10.0 ,West,12.7 ,Scattered Clouds,4/13/2015
18:56,57.9 ,48.9 ,0.72,30.12 ,10.0 ,West,11.5 ,Mostly Cloudy,4/13/2015
19:16,57.2 ,51.8 ,0.82,30.11 ,10.0 ,West,11.5 ,Mostly Cloudy,4/13/2015
20:56,57.0 ,54.0 ,0.89,30.14 ,10.0 ,West,18.4 ,Mostly Cloudy,4/13/2015
21:01,55.4 ,53.6 ,0.94,30.13 ,10.0 ,West,17.3 ,Overcast,4/13/2015
22:56,55.9 ,55.9 ,1,30.17 ,10.0 ,West,19.6 ,Overcast,4/13/2015
23:56,54.0 ,48.9 ,0.83,30.18 ,10.0 ,West,16.1 ,Mostly Cloudy,4/13/2015
0:56,52.0 ,44.1 ,0.74,30.19 ,10.0 ,West,20.7 ,Partly Cloudy,4/14/2015
1:56,51.1 ,44.1 ,0.77,30.21 ,10.0 ,West,17.3 ,Partly Cloudy,4/14/2015
2:56,50.0 ,43.0 ,0.77,30.22 ,10.0 ,WNW,12.7 ,Clear,4/14/2015
3:56,50.0 ,41.0 ,0.71,30.25 ,10.0 ,West,11.5 ,Clear,4/14/2015
4:56,50.0 ,39.0 ,0.66,30.25 ,10.0 ,NW,10.4 ,Clear,4/14/2015
5:56,50.0 ,36.0 ,0.59,30.27 ,10.0 ,WNW,13.8 ,Clear,4/14/2015
6:56,50.0 ,36.0 ,0.59,30.30 ,10.0 ,WNW,12.7 ,Clear,4/14/2015
7:56,52.0 ,33.1 ,0.49,30.33 ,10.0 ,NNW,8.1 ,Clear,4/14/2015
8:56,54.0 ,30.9 ,0.41,30.34 ,10.0 ,NW,4.6 ,Clear,4/14/2015
9:56,55.4 ,32.0 ,0.41,30.35 ,10.0 ,North,11.5 ,Clear,4/14/2015
10:56,57.9 ,32.0 ,0.37,30.36 ,10.0 ,NNW,9.2 ,Clear,4/14/2015
11:56,61.0 ,30.9 ,0.32,30.35 ,10.0 ,NNW,9.2 ,Clear,4/14/2015
12:56,63.0 ,34.0 ,0.34,30.34 ,10.0 ,West,12.7 ,Clear,4/14/2015
13:56,63.0 ,35.1 ,0.35,30.33 ,10.0 ,West,17.3 ,Scattered Clouds,4/14/2015
14:56,62.1 ,35.1 ,0.37,30.32 ,10.0 ,West,20.7 ,Scattered Clouds,4/14/2015
15:56,61.0 ,37.9 ,0.42,30.29 ,10.0 ,West,25.3 ,Scattered Clouds,4/14/2015
16:56,60.1 ,39.0 ,0.46,30.28 ,10.0 ,West,27.6 ,Partly Cloudy,4/14/2015
17:56,57.9 ,42.1 ,0.56,30.27 ,10.0 ,West,28.8 ,Partly Cloudy,4/14/2015
18:56,55.9 ,43.0 ,0.62,30.26 ,10.0 ,West,24.2 ,Partly Cloudy,4/14/2015
19:56,54.0 ,43.0 ,0.66,30.26 ,10.0 ,West,19.6 ,Partly Cloudy,4/14/2015
20:56,53.1 ,43.0 ,0.69,30.27 ,10.0 ,West,19.6 ,Partly Cloudy,4/14/2015
21:56,53.1 ,43.0 ,0.69,30.26 ,10.0 ,West,18.4 ,Partly Cloudy,4/14/2015
22:56,53.1 ,45.0 ,0.74,30.27 ,10.0 ,West,12.7 ,Partly Cloudy,4/14/2015
23:56,52.0 ,44.1 ,0.74,30.26 ,10.0 ,West,10.4 ,Partly Cloudy,4/14/2015
0:56,52.0 ,44.1 ,0.74,30.24 ,10.0 ,WNW,9.2 ,Clear,4/15/2015
1:56,51.1 ,45.0 ,0.8,30.23 ,10.0 ,West,10.4 ,Clear,4/15/2015
2:56,50.0 ,46.0 ,0.86,30.20 ,10.0 ,West,8.1 ,Clear,4/15/2015
3:56,50.0 ,44.1 ,0.8,30.19 ,10.0 ,SW,4.6 ,Clear,4/15/2015
4:56,51.1 ,42.1 ,0.71,30.19 ,10.0 ,Calm,Calm,Clear,4/15/2015
5:56,54.0 ,39.0 ,0.57,30.19 ,10.0 ,NNW,8.1 ,Partly Cloudy,4/15/2015
6:56,57.0 ,37.0 ,0.47,30.19 ,10.0 ,North,15.0 ,Partly Cloudy,4/15/2015
7:56,57.9 ,37.9 ,0.47,30.20 ,10.0 ,North,11.5 ,Partly Cloudy,4/15/2015
8:56,59.0 ,37.9 ,0.46,30.20 ,10.0 ,North,13.8 ,Partly Cloudy,4/15/2015
9:56,59.0 ,37.9 ,0.46,30.20 ,10.0 ,North,13.8 ,Partly Cloudy,4/15/2015
10:56,61.0 ,35.1 ,0.38,30.18 ,10.0 ,North,12.7 ,Partly Cloudy,4/15/2015
11:56,64.0 ,37.0 ,0.37,30.17 ,10.0 ,North,11.5 ,Partly Cloudy,4/15/2015
12:56,66.9 ,33.1 ,0.28,30.14 ,10.0 ,NNW,9.2 ,Partly Cloudy,4/15/2015
13:56,68.0 ,39.9 ,0.36,30.12 ,10.0 ,West,16.1 ,Partly Cloudy,4/15/2015
14:56,66.9 ,37.9 ,0.34,30.10 ,10.0 ,WNW,18.4 ,Partly Cloudy,4/15/2015
15:56,66.9 ,37.0 ,0.33,30.08 ,10.0 ,WNW,21.9 ,Partly Cloudy,4/15/2015
16:56,66.0 ,36.0 ,0.33,30.06 ,10.0 ,West,21.9 ,Scattered Clouds,4/15/2015
